Club,Ball,Club Speed,Attack Angle,Club Path,Low Point,Swing Plane,Swing Direction,Dyn. Loft,Face Angle,Face To Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Spin Rate,Spin Axis,Impact Height,Impact Offset,Spin_Loft,V_Loft,Gear_Factor
5 Iron,Premium,71.008,-3.094,0.109,-0.139,55.712,-0.545,24.642,-0.261,-0.516,97.668,1.375,18.18,-0.317,6006.013511274324,-0.9495920856432556,-4.773,-0.739,27.736,2708.919648,-132.383928
5 Iron,Premium,97.924,-2.57,-1.513,-1.715,57.512,-1.687,21.152,1.989,-1.143,135.018,1.379,15.042,1.927,5415.319274083354,-3.0642227199592003,-1.882,1.514,23.722,3202.8969960000004,-44.644804
5 Iron,Standard,87.428,-2.643,-3.209,-1.222,54.537,2.21,23.356,-0.044,0.752,120.79,1.382,16.193,-1.11,4670.857844743313,1.5862652612105017,4.609,0.952,25.999000000000002,3140.4192100000005,119.82939100000002
5 Iron,Standard,68.161,-2.758,1.214,-1.469,54.31,-1.415,23.16,-0.645,0.395,94.006,1.379,16.174,0.41,5130.149178758183,0.9138445109135026,-0.871,0.898,25.918,2436.4475079999997,-22.574578
5 Iron,Tour,64.098,-5.153,0.497,-1.935,54.247,1.993,23.451,3.383,0.524,87.665,1.368,14.848,-0.331,5621.696127411082,0.8799633647371423,2.834,1.101,28.604,2507.56966,81.063736
5 Iron,Practice,74.672,-4.246,2.002,-1.062,49.15,-3.338,21.764,0.147,0.018,103.516,1.386,14.093,-1.85,4742.463071453284,-0.5396997780867154,0.423,2.171,26.009999999999998,2692.45116,11.002229999999999
5 Iron,Tour,87.448,-5.001,-0.533,-2.466,54.617,-0.041,22.228,-1.051,0.227,120.269,1.375,15.435,-0.016,5498.599862926937,0.5939288286880677,0.577,0.373,27.229000000000003,3274.8046010000003,15.711133
5 Iron,Practice,93.679,-4.725,-1.47,-0.387,51.985,-1.487,22.153,-0.467,0.167,126.745,1.353,14.715,2.214,5294.77815906266,1.0447193657950034,0.159,-3.093,26.878,3406.65211,4.273602
5 Iron,Practice,70.951,-4.303,-2.282,-0.69,47.451,-0.425,23.737,-0.279,0.813,97.482,1.374,16.904,-0.363,4726.605435418898,2.213142332871645,4.255,-2.57,28.04,2733.3952799999997,119.3102
5 Iron,Tour,62.342,-4.663,-0.063,-1.078,53.706,2.657,24.65,-0.451,-0.886,86.854,1.393,17.224,-1.584,5656.935342266342,-2.2512743456521918,3.602,2.305,29.313,2545.951302,105.585426
5 Iron,Tour,70.064,-3.698,-0.845,-0.999,47.508,-0.71,22.575,-0.474,0.173,96.516,1.378,15.076,-1.278,5399.28604027259,0.5213607848450522,0.025,-0.81,26.273,2535.764868,0.656825
5 Iron,Tour,68.993,-3.781,-0.818,-1.073,52.508,3.321,22.916,0.045,-0.624,94.543,1.37,15.633,-1.16,5623.80924190432,-1.0831763552759404,-1.205,-2.074,26.697,2524.014471,-32.169885
5 Iron,Standard,63.633,-4.103,0.681,-1.736,47.822,-1.3,24.762,-0.334,0.396,88.445,1.39,17.389,0.911,5472.0532995374315,1.3494581010444773,1.098,-2.919,28.865000000000002,2552.9649249999998,31.693770000000004
5 Iron,Standard,70.789,-2.496,2.523,-2.134,52.15,-3.848,19.657,-0.483,-0.283,98.713,1.394,13.059,-1.455,4823.9565676959255,-0.6960460814879852,-6.037,-0.366,22.153,2186.789089,-133.737661
5 Iron,Standard,88.837,-3.891,-2.489,-0.577,52.22,0.459,21.973,0.343,-0.663,122.711,1.381,15.485,2.933,5509.329261696764,-2.8147552867900245,-0.019,5.943,25.863999999999997,3173.7973039999997,-0.4914159999999999
5 Iron,Premium,77.633,-2.804,-0.122,-1.854,46.637,-1.229,21.822,-0.688,-0.436,105.342,1.357,15.422,1.616,5412.380016544218,-0.7469024421800404,-5.151,-1.624,24.625999999999998,2594.152092,-126.84852599999998
5 Iron,Standard,82.951,-0.994,0.263,-0.802,48.79,1.055,22.064,1.779,0.574,114.507,1.38,15.952,1.464,4601.002017381956,2.057344352498657,-0.973,-2.82,23.058,2640.3024060000002,-22.435434
5 Iron,Premium,88.705,-2.265,2.073,-0.492,58.823,-1.655,20.405,-2.86,0.0,123.871,1.396,14.471,-0.78,5173.771774192355,-0.7819622124676565,-0.747,3.153,22.67,2808.15557,-16.93449
5 Iron,Standard,81.997,-4.319,-1.591,-2.161,52.366,0.473,22.807,2.567,-1.077,112.886,1.377,15.505,0.917,4743.92685993226,-2.4440622830629177,6.14,0.751,27.125999999999998,3062.1456359999997,166.55363999999997
5 Iron,Practice,97.016,-4.404,-0.285,-0.51,51.226,-0.172,23.333,-0.743,-1.099,134.04,1.382,15.89,0.013,5810.454402846945,-2.7112937178717798,-4.487,2.315,27.737,3717.8674799999994,-124.455919
5 Iron,Premium,96.673,-3.159,0.715,-2.079,59.007,-0.675,21.914,-0.996,0.923,133.28,1.379,15.179,-0.111,5146.579355369302,2.351157439360533,4.68,-0.624,25.073,3341.72944,117.34164
5 Iron,Premium,63.0,-3.961,-0.096,-1.235,50.075,-2.768,22.907,-1.875,1.228,87.405,1.387,15.4,-3.14,5577.0692276178925,2.3315716161869307,-1.461,2.032,26.868,2348.39754,-39.254148
5 Iron,Practice,70.986,-4.266,0.652,-1.276,52.938,-2.155,21.602,-1.418,0.471,96.629,1.361,14.47,-2.711,4497.403318235715,0.7803758260097998,3.393,1.687,25.868000000000002,2499.5989720000002,87.770124
5 Iron,Standard,92.187,-3.004,1.605,-1.14,45.606,-1.284,21.155,-2.167,0.752,127.018,1.378,14.673,2.294,5357.221400397604,1.8269789217207613,-2.373,0.102,24.159000000000002,3068.6278620000003,-57.329307000000014
5 Iron,Tour,96.057,-2.827,-1.276,-2.534,49.021,-0.146,23.984,0.34,0.821,131.88,1.373,17.594,0.835,5551.863734219584,1.814633704432416,4.801,-0.559,26.811,3535.83468,128.71961100000001
5 Iron,Practice,64.744,-3.477,-0.672,-1.084,46.254,0.622,23.873,-0.788,1.092,89.355,1.38,16.908,-1.447,5430.517710507885,2.233318127798311,-5.904,0.539,27.35,2443.8592500000004,-161.4744
5 Iron,Premium,84.464,-3.234,0.866,-0.781,56.476,-0.454,20.239,2.049,1.745,116.129,1.375,12.916,-0.683,5020.7999340644,5.532165461034699,-2.777,-4.989,23.473,2725.896017,-65.184521
5 Iron,Premium,85.815,-3.312,-1.184,-0.234,52.804,0.086,22.997,0.378,-1.12,117.772,1.372,16.448,-0.806,5247.835792922526,-2.6173824935203718,0.074,0.77,26.309,3098.463548,1.946866
5 Iron,Tour,80.412,-4.071,1.804,-1.506,56.549,0.522,22.426,0.152,0.437,112.275,1.396,15.134,0.906,5690.275713375666,2.05502770939432,-3.313,-4.509,26.497,2974.950675,-87.78456100000001
5 Iron,Practice,64.42,-2.913,-1.135,-1.175,50.348,-3.422,22.453,-2.291,-0.784,88.74,1.378,15.515,0.387,4226.603701171431,-2.665289148739588,6.045,4.003,25.366,2250.9788399999998,153.33747
5 Iron,Practice,90.52,-3.2,-0.073,-0.834,49.255,-2.841,21.133,-0.763,-1.651,125.978,1.392,15.549,2.726,4714.47683158044,-4.18343295925232,1.858,1.199,24.333,3065.4226739999995,45.210713999999996
5 Iron,Practice,88.647,-1.964,-3.898,-0.371,45.239,1.125,21.282,3.199,1.935,121.831,1.374,14.486,-1.723,4450.567567991035,4.678029564429835,-2.926,1.306,23.246,2832.0834259999997,-68.017796
5 Iron,Tour,97.728,-3.288,-0.722,-0.544,49.347,0.807,21.456,0.019,0.343,135.4,1.385,14.845,0.08,5533.651762464737,1.513206910616147,0.443,-2.681,24.744,3350.3376000000003,10.961592
5 Iron,Standard,81.521,-3.81,-2.048,-0.56,54.938,-4.135,21.225,-1.815,1.256,112.594,1.381,14.134,-0.365,4881.057417280241,2.3265149381427794,0.032,2.45,25.035,2818.79079,0.80112
5 Iron,Premium,65.783,-3.977,-2.566,-1.135,59.429,-0.909,23.362,-2.08,1.106,91.482,1.391,16.274,-1.047,5691.664034765469,2.2546161355686123,-2.307,0.841,27.339,2501.026398,-63.071073
5 Iron,Standard,76.253,-2.44,-1.393,-0.927,53.78,0.04,23.248,0.739,0.485,104.243,1.367,15.945,1.402,4944.596835521789,0.8327775049193615,0.666,2.031,25.688000000000002,2677.7941840000003,17.108208
5 Iron,Standard,89.77,-3.836,-2.517,-0.895,57.48,0.065,22.039,0.978,2.257,124.317,1.385,15.896,-2.061,5106.080145672929,5.261819531990126,4.512,0.044,25.875,3216.702375,116.74799999999999
5 Iron,Standard,94.978,-4.007,-1.078,-1.278,46.884,0.343,19.905,0.054,-0.222,129.312,1.362,13.916,0.463,4988.623377212396,-1.8566068510668507,2.369,6.315,23.912,3092.108544,56.647528
5 Iron,Tour,63.351,-2.864,-2.736,-1.177,53.921,-1.033,23.356,2.393,-0.531,88.402,1.395,16.173,0.247,5040.984011432641,-2.0979541360930694,5.18,4.423,26.220000000000002,2317.9004400000003,135.8196
5 Iron,Tour,69.515,-3.59,-1.149,-1.596,57.898,-0.327,22.688,-1.728,1.392,95.815,1.378,15.809,0.91,5841.843179829726,3.11759573937914,-5.161,-0.159,26.278,2517.8265699999997,-135.620758
5 Iron,Premium,76.038,-3.501,-0.286,-0.904,49.162,-2.924,22.134,0.374,-1.783,106.302,1.398,14.633,-0.688,5579.487352950985,-3.900692815005223,-4.687,-0.263,25.635,2725.0517700000005,-120.15124500000002
5 Iron,Tour,63.071,-4.498,0.974,-1.033,49.701,1.495,25.014,3.016,-1.088,87.177,1.382,17.101,0.723,5402.188081341718,-2.3801794559666405,6.515,0.956,29.512,2572.767624,192.27068
5 Iron,Standard,95.925,-2.957,-0.141,-1.645,58.746,-0.265,20.622,-1.32,-1.313,132.211,1.378,13.587,-0.075,5140.870619894477,-2.9635255479882665,-1.539,-1.419,23.579,3117.403169,-36.288081
5 Iron,Standard,80.159,-2.983,-0.739,-1.044,54.709,0.501,20.401,-2.52,0.968,110.717,1.381,14.093,-1.021,4338.451809659337,2.3167653768529046,3.766,0.196,23.384,2589.006328,88.064144
5 Iron,Practice,64.469,-3.276,-0.74,-1.655,54.993,1.403,25.271,-0.88,-0.904,89.242,1.384,18.0,-0.485,5213.720035025005,-0.7340633877946057,-0.495,-5.499,28.547,2547.591374,-14.130765
5 Iron,Practice,67.286,-3.033,3.063,-0.468,52.838,4.565,23.273,0.035,1.047,92.819,1.379,15.744,-1.863,4925.37623312243,2.423835001334482,-1.725,-0.605,26.306,2441.696614,-45.37785
5 Iron,Practice,82.629,-3.341,-1.528,-0.389,56.19,-3.064,22.924,-0.78,-1.217,112.737,1.364,16.314,0.449,4724.015161465562,-2.7869698316339453,-0.316,-0.172,26.265,2961.037305,-8.29974
5 Iron,Standard,92.609,-3.282,2.195,-0.986,53.289,-1.902,20.597,2.403,-0.464,127.376,1.375,14.088,-0.037,5212.324156482361,-1.003295315176436,-1.488,-0.565,23.879,3041.6115040000004,-35.531952000000004
5 Iron,Tour,81.054,-2.632,-1.916,-0.245,56.852,0.706,21.662,1.297,0.424,109.631,1.353,14.503,-1.023,4651.4766423689125,0.927996172206101,5.257,1.2,24.294,2663.375514,127.71355799999999
5 Iron,Premium,72.731,-3.855,-1.23,-0.024,56.571,2.584,22.723,0.795,-0.944,100.543,1.382,15.383,0.683,5137.327660393678,-2.096753708008715,2.916,-0.078,26.578,2672.231854,77.501448
5 Iron,Standard,69.213,-3.923,3.68,-1.19,47.642,-1.347,24.237,-0.762,-2.201,94.763,1.369,15.965,-1.141,5290.1849957962795,-4.740212072613846,1.649,1.03,28.159999999999997,2668.5260799999996,46.43583999999999
5 Iron,Tour,82.118,-5.761,0.962,-0.028,49.838,-0.261,21.549,2.38,1.18,115.61,1.408,15.061,1.299,5458.397545376661,2.9554328735834234,1.217,-2.487,27.31,3157.3091,33.23627
5 Iron,Standard,85.87,-4.493,-1.214,-1.139,56.926,0.897,23.139,1.385,-1.695,119.312,1.389,16.045,-0.145,5606.714972801888,-2.14347340016429,-3.772,-7.586,27.631999999999998,3296.8291839999997,-104.22790399999998
5 Iron,Tour,94.262,-3.851,-1.438,-1.101,45.859,-0.581,21.483,0.509,0.264,131.456,1.395,14.873,2.264,5716.823541907196,0.5062138695218514,-0.343,0.975,25.334,3330.3063039999997,-8.689562
5 Iron,Standard,62.619,-4.686,-0.747,-1.811,48.927,2.911,21.723,1.918,-0.36,85.371,1.363,13.98,-1.689,5356.44626162992,-0.2598531068256264,-2.529,-2.392,26.409,2254.562739,-66.788361
5 Iron,Premium,75.689,-5.305,-0.434,0.192,52.759,1.142,21.408,3.198,-2.392,105.105,1.389,14.534,0.437,5570.395711948659,-5.872979704584922,-2.173,2.611,26.713,2807.6698650000003,-58.047349000000004
5 Iron,Practice,82.509,-4.217,0.095,-0.967,49.847,-5.716,22.643,1.048,-0.747,114.577,1.389,15.661,0.982,5026.417303491117,-0.8702977028171135,-2.507,-4.507,26.86,3077.53822,-67.33802
5 Iron,Tour,82.676,-3.561,0.84,-0.469,57.333,2.803,22.75,-0.736,1.176,112.961,1.366,15.429,-0.262,5370.969874329405,2.954583826455444,0.294,-1.705,26.311,2972.116871,7.735434
5 Iron,Tour,94.719,-4.369,0.402,-1.233,51.163,2.69,23.627,2.24,-0.742,129.778,1.37,15.928,-0.105,5887.273735318904,-1.311854701239738,3.764,-0.801,27.996,3633.2648879999997,105.376944
5 Iron,Premium,72.339,-3.549,-0.732,-0.137,41.506,1.532,21.979,-1.305,0.561,100.571,1.39,15.155,-1.871,5411.6576286922755,1.556197129653795,-2.849,-1.042,25.528,2567.376488,-72.729272
5 Iron,Practice,76.703,-3.081,2.301,-1.116,55.481,-2.129,21.877,1.556,0.017,104.934,1.368,15.028,-4.085,4932.326311092296,-0.1322131812200249,-5.21,0.538,24.958,2618.942772,-130.03117999999998
5 Iron,Standard,70.765,-3.285,-0.672,-1.683,45.47,1.226,22.752,0.191,0.706,98.017,1.385,15.213,-0.391,5227.645527682825,1.0149680019613263,-2.643,2.261,26.037,2552.068629,-68.81579099999999
5 Iron,Standard,82.341,-2.71,-1.966,-0.385,49.188,0.809,23.119,-0.06,0.458,112.137,1.362,16.022,0.024,5000.407792530726,-0.2229732861859768,0.228,5.915,25.829,2896.386573,5.889012
5 Iron,Standard,65.289,-3.196,-2.824,-2.048,57.772,-0.033,23.237,-1.484,1.306,89.99,1.378,16.414,0.11,5376.205014352542,2.0015249890682,-2.988,4.455,26.433,2378.70567,-78.981804
5 Iron,Tour,74.227,-3.556,1.445,-1.86,57.278,-1.849,18.659,-0.358,-0.11,101.951,1.374,12.823,-0.343,4733.3206369195295,-0.5334174724629075,-0.082,2.112,22.215,2264.841465,-1.82163
5 Iron,Tour,81.701,-3.882,-0.745,-0.896,50.496,-0.911,20.761,2.802,0.476,112.548,1.378,14.864,0.835,5153.02631334662,0.7915810423847244,-0.139,1.829,24.643,2773.520364,-3.4253770000000006
5 Iron,Practice,97.833,-4.567,-0.568,-2.17,56.698,-0.645,21.925,-1.122,-1.575,133.544,1.365,14.92,-0.05,5009.244581895582,-3.6673407187583207,2.598,0.092,26.492,3537.8476480000004,68.826216
5 Iron,Standard,73.225,-3.782,0.753,-0.722,49.715,2.608,22.847,4.403,-0.236,100.294,1.37,15.751,2.276,5177.553363224182,-0.5645784284434893,0.133,-0.028,26.629,2670.7289260000002,3.5416570000000003
5 Iron,Practice,67.491,-4.279,-1.011,-0.264,44.439,-0.555,23.355,-0.682,0.051,93.459,1.385,17.119,-4.078,4989.301494030966,-0.4365965580706655,0.014,1.968,27.634,2582.646006,0.386876
5 Iron,Standard,76.607,-2.774,-0.176,0.03,56.02,-3.204,23.769,1.964,-0.557,103.68,1.353,16.339,-0.321,5367.5909672066755,-2.153327723372152,-2.82,4.753,26.543,2751.97824,-74.85126
5 Iron,Premium,92.931,-4.533,1.099,-2.063,48.56,-0.851,20.463,-1.543,-0.464,125.685,1.352,13.818,0.971,6119.5003099581845,-1.8102344010667928,-6.614,2.939,24.996000000000002,3141.6222600000006,-165.323544
5 Iron,Standard,62.959,-2.873,2.114,-2.136,49.044,-1.964,23.385,0.406,0.245,87.422,1.389,16.132,2.588,5303.329104297585,1.8178250622042,-2.559,-5.037,26.258000000000003,2295.5268760000004,-67.19422200000001
5 Iron,Premium,75.589,-3.046,-0.582,-1.165,50.599,-1.926,19.625,1.259,1.228,103.336,1.367,13.169,1.429,5148.6322602210885,3.365950749314821,-6.826,-1.363,22.671,2342.730456,-154.75224599999999
5 Iron,Premium,80.794,-3.481,0.676,0.219,44.247,1.494,23.068,0.276,-0.815,111.252,1.377,15.358,0.512,5383.610688400971,-1.3333732923340502,0.23,-2.201,26.549,2953.629348,6.10627
5 Iron,Standard,71.864,-3.704,-1.572,-0.72,56.369,-0.539,22.886,-1.775,1.921,99.088,1.379,16.117,1.478,4963.616135832722,4.910070465116314,2.433,-2.891,26.59,2634.7499199999997,64.69346999999999
5 Iron,Standard,81.414,-3.172,1.267,-2.44,56.918,0.578,21.143,0.223,-2.364,112.075,1.377,14.692,0.18,4979.494351353193,-5.632802280711524,-3.331,-0.733,24.315,2725.103625,-80.99326500000001
5 Iron,Premium,78.649,-3.863,-1.921,-3.103,52.031,0.183,22.908,0.985,-2.026,106.425,1.353,15.453,0.89,5982.041638349235,-4.871111725953732,-7.209,1.658,26.771,2849.103675,-192.992139
5 Iron,Premium,96.032,-3.035,-3.634,-1.639,53.257,-1.495,20.646,-0.819,0.305,133.463,1.39,13.646,-0.236,5478.261246036758,0.7143640912020661,-2.769,0.338,23.681,3160.537303,-65.57268900000001
5 Iron,Premium,66.043,-3.062,-0.04,-2.324,52.915,0.273,22.346,0.502,0.408,93.121,1.41,15.579,0.105,5131.762224083127,-0.5945977651433431,0.68,7.595,25.408,2366.018368,17.277440000000002
5 Iron,Premium,65.972,-2.448,1.059,-0.337,49.618,-1.22,20.99,-2.489,0.116,92.608,1.404,14.538,3.115,5033.26179804081,0.4643595201795938,-2.45,-0.268,23.438,2170.546304,-57.4231
5 Iron,Premium,80.483,-4.002,1.0,-3.051,50.857,-1.98,21.649,-0.33,-0.954,110.264,1.37,13.544,1.802,4886.312821090856,-1.4526849622614515,4.359,-4.664,25.651,2828.381864,111.812709
5 Iron,Tour,97.318,-5.303,-0.15,-0.884,54.884,-2.396,20.99,0.951,-1.876,135.447,1.392,14.284,-0.743,5788.328851229264,-4.946243340424528,1.479,2.752,26.293,3561.307971,38.887347
5 Iron,Tour,93.106,-4.299,2.475,-0.592,58.066,-1.878,23.333,1.041,-0.272,127.627,1.371,15.907,-0.928,6231.791375905227,-0.7898705630618293,-0.625,1.116,27.631999999999998,3526.5892639999997,-17.27
5 Iron,Tour,94.775,-2.814,0.768,-0.732,51.935,3.865,21.948,-0.099,0.148,130.746,1.38,16.045,-1.193,5462.176254069346,1.1908079003156993,1.446,-4.317,24.762,3237.5324520000004,35.805852
5 Iron,Premium,91.668,-4.576,0.559,-0.097,45.178,0.158,17.79,-0.669,-0.468,127.509,1.391,12.089,-0.126,4805.8936318443475,-2.138732085601778,3.279,4.192,22.366,2851.866294,73.33811399999999
5 Iron,Premium,91.11,-3.35,-2.426,-0.807,53.142,0.388,22.48,-0.514,1.574,126.697,1.391,15.713,-3.268,5629.969454480711,3.032258387178435,0.893,2.51,25.830000000000002,3272.5835100000004,23.066190000000002
5 Iron,Practice,65.711,-4.314,-1.264,-0.327,53.819,1.054,21.492,0.6,0.076,90.138,1.372,14.915,-2.737,4809.733381670005,-0.4601436932303498,-1.45,2.778,25.806,2326.1012280000004,-37.4187
5 Iron,Tour,86.506,-3.353,-0.111,-0.648,53.761,2.184,20.257,-1.729,-1.688,120.548,1.394,14.207,0.659,4791.81600174319,-3.6351114850473456,2.078,-2.95,23.610000000000003,2846.1382800000006,49.06158
5 Iron,Tour,97.868,-4.737,2.079,-1.616,51.992,1.691,18.369,-2.127,0.067,134.948,1.379,12.411,0.595,5406.371158270335,-0.3260115358307633,-1.667,0.606,23.106,3118.1084880000003,-38.51770200000001
5 Iron,Premium,63.776,-3.25,-0.758,-1.138,56.079,2.122,22.97,-1.41,-0.485,88.453,1.387,15.464,1.454,5008.9043487887975,0.1109748776583019,3.948,-5.966,26.22,2319.23766,103.51656
5 Iron,Practice,72.936,-3.345,0.41,-0.25,49.708,0.045,22.484,-2.562,-0.572,101.38,1.39,15.72,-0.03,4717.548039069532,-1.0727450458922938,-0.246,-1.357,25.829,2618.54402,-6.353934
5 Iron,Tour,86.556,-3.026,1.133,-2.248,44.736,-1.843,22.18,1.28,0.047,117.067,1.353,14.41,-0.005,5043.742370064448,0.7848417491251338,2.102,-2.86,25.206,2950.790802,52.983011999999995
5 Iron,Premium,68.57,-3.739,0.59,-1.725,46.034,0.513,23.533,-1.074,-0.877,95.047,1.386,15.934,2.477,5826.703578887257,-2.379791964358929,-3.969,1.896,27.272000000000002,2592.121784,-108.242568
5 Iron,Practice,71.986,-2.06,-1.343,-1.992,43.055,-1.329,22.509,-0.638,-0.758,99.757,1.386,15.531,-1.633,4379.852716392449,-1.5861772351795878,2.45,-0.739,24.569,2450.929733,60.194050000000004
5 Iron,Tour,72.453,-3.397,-1.127,-0.922,56.953,-1.845,22.363,0.171,-1.341,101.876,1.406,15.383,0.203,5551.574476821836,-3.670694563260216,-2.716,3.016,25.759999999999998,2624.3257599999997,-69.96415999999999
5 Iron,Tour,81.188,-3.623,-0.882,0.187,52.167,1.061,25.01,0.638,-1.911,110.641,1.363,16.676,2.296,5818.258726835904,-2.684384777774612,0.505,-5.864,28.633000000000003,3167.9837530000004,14.459665000000001
5 Iron,Tour,85.158,-2.363,1.048,-0.164,46.938,0.029,22.361,-3.452,0.466,117.616,1.381,15.828,1.555,4789.452086097627,1.0740289952801396,4.104,0.884,24.724,2907.937984,101.467296
5 Iron,Standard,89.32,-2.83,-2.756,-0.427,53.327,-0.118,20.838,1.299,-0.174,123.368,1.381,14.601,0.121,5072.449998809473,-1.4103015408272572,0.192,4.998,23.668,2919.873824,4.544256
5 Iron,Tour,75.058,-3.143,0.149,-2.724,52.201,0.377,21.296,-2.592,-0.985,101.778,1.356,14.973,2.636,5186.227796734476,-2.2282385966703817,-1.144,-0.755,24.439,2487.352542,-27.958215999999997
5 Iron,Premium,80.736,-3.104,2.201,-0.101,48.342,2.396,20.11,1.864,0.437,112.074,1.388,13.467,-0.187,5179.84935258142,1.5838066919764484,-5.476,-2.576,23.214,2601.6858359999997,-127.11986399999999
5 Iron,Premium,78.832,-4.108,-0.676,0.424,53.591,-2.073,22.303,0.131,-0.261,108.39,1.375,14.718,-2.485,5458.534374414763,-0.6340618441989171,-1.584,0.443,26.411,2862.68829,-41.835024000000004
5 Iron,Tour,63.279,-2.488,-0.324,-0.393,51.965,-0.887,24.343,-0.127,0.676,86.223,1.363,17.116,0.071,6062.307896039541,1.7302333702456345,-6.089,-1.448,26.831,2313.449313,-163.373959
5 Iron,Standard,86.386,-3.645,-0.521,0.31,54.789,-0.083,20.248,1.723,2.81,117.406,1.359,13.708,-0.173,4957.311857884984,6.227313439239323,-3.968,2.028,23.893,2805.181558,-94.807424
5 Iron,Standard,69.269,-2.995,0.193,-1.644,51.816,-3.031,24.651,-2.238,-0.157,96.404,1.392,17.413,0.7,5153.59761661938,-0.1489808305496784,2.785,-0.643,27.646,2665.184984,76.99411
5 Iron,Standard,83.365,-4.488,-1.046,-0.08,48.474,0.385,23.017,-2.856,0.224,115.729,1.388,15.374,0.387,5061.285051371329,0.8921953752314479,2.547,-1.299,27.505,3183.1261449999997,70.055235
5 Iron,Practice,75.906,-4.049,-1.694,-1.574,55.854,-1.655,23.329,-1.604,0.23,104.7,1.379,16.325,-1.416,4625.730956849354,0.2698119874062828,4.331,1.362,27.378,2866.4766,118.57411800000001
5 Iron,Standard,63.268,-3.258,1.355,-0.841,54.7,2.605,22.117,1.328,-0.623,87.506,1.383,15.938,-0.94,4918.551357612733,-1.6959231737104117,0.525,1.53,25.375,2220.46475,13.321875
5 Iron,Tour,74.265,-3.12,3.878,-2.414,55.518,0.222,21.327,0.4,-0.437,101.921,1.372,14.576,-2.976,5643.57640994227,-0.9433565049280658,-6.684,-0.872,24.447000000000003,2491.6626870000005,-163.40374800000004
5 Iron,Tour,78.245,-3.126,0.737,0.468,53.824,1.643,20.93,2.205,0.648,109.057,1.394,15.166,-0.229,5125.5578749011875,1.284502383934745,-1.246,1.224,24.056,2623.4751920000003,-29.973776
5 Iron,Premium,90.001,-4.19,-1.674,-1.5,49.193,1.558,22.408,-1.762,0.426,125.237,1.392,15.489,-1.739,5701.760292566589,0.689800980243062,2.276,0.812,26.598000000000003,3331.053726,60.537048
5 Iron,Standard,74.032,-2.705,-1.14,-0.042,50.436,2.882,22.527,1.84,0.549,102.571,1.385,15.721,2.166,4328.763734621414,2.8272822641977204,8.034,-7.443,25.232,2588.071472,202.71388800000003
5 Iron,Practice,85.864,-4.549,0.843,-0.376,55.7,-2.247,21.699,-0.698,0.392,118.653,1.382,14.981,3.578,4754.174135200855,1.1437812440206847,-0.388,-1.463,26.248,3114.403944,-10.184224
5 Iron,Practice,73.987,-2.557,1.497,-2.282,49.905,-0.543,24.11,2.552,1.634,103.273,1.396,16.025,1.063,5357.437029850204,2.82214440966305,-7.09,3.587,26.666999999999998,2753.9810909999997,-189.06902999999997
5 Iron,Standard,91.968,-3.203,1.581,-1.191,50.71,-2.675,21.097,1.846,2.48,126.376,1.374,14.624,-0.507,5321.878275768237,6.214439875603301,-1.586,-0.693,24.3,3070.9368000000004,-38.5398
